date,price,total_btc,market_cap,volume,median_conf_time,hash_rate,difficulty,miners_revenue,tx_fees,cost_per_tx,cost_per_tx_percent,n_transactions,n_unique_addresses,n_tx_ex_popular,output_volume,est_tx_volume,est_tx_volume_usd
2023-06-30 00:00:00,30266.7,19414712.5,587023247150.0,164194728.831,10.183333333333334,364329624.4786604,52350439455487.0,28907158.299600467,37.058475680000015,65.96900977332012,0.5951851613827494,438193.0,627350.0,434604.0,989993.555701595,171906.3340931499,5253587194.577619
2023-07-01 00:00:00,30471.5,19414712.5,587023247150.0,374325313.46,9.3,334845664.7949681,50646206431058.0,28907158.299600467,37.058475680000015,65.96900977332012,0.5951851613827494,438193.0,627350.0,324080.0,760626.7491408052,171906.3340931499,5253587194.577619
2023-07-02 00:00:00,30471.5,19414712.5,587023247150.0,374325313.46,9.3,334845664.7949681,50646206431058.0,28907158.299600467,37.058475680000015,65.96900977332012,0.5951851613827494,438193.0,534333.0,324080.0,760626.7491408052,171906.3340931499,5253587194.577619
2023-07-03 00:00:00,30471.5,19414712.5,587023247150.0,374325313.46,9.3,334845664.7949681,50646206431058.0,27990140.90991832,25.48770225000001,83.27647982338667,0.5951851613827494,328114.0,534333.0,324080.0,760626.7491408052,171906.3340931499,5253587194.577619
2023-07-03 01:24:48,30471.5,19418381.25,595872447037.5,374325313.46,9.3,334845664.7949681,50646206431058.0,27990140.90991832,25.48770225000001,83.27647982338667,0.5951851613827494,328114.0,534333.0,324080.0,760626.7491408052,171906.3340931499,5253587194.577619
2023-07-04 00:00:00,30471.5,19418381.25,595872447037.5,374325313.46,9.3,334845664.7949681,50646206431058.0,27990140.90991832,25.48770225000001,83.27647982338667,0.9280306730212704,328114.0,534333.0,324080.0,760626.7491408052,99322.51531197004,3086147729.6531544
2023-07-05 00:00:00,30774.87,19418381.25,595872447037.5,85616303.83739999,9.183333333333334,390233669.4978951,50646206431058.0,27990140.90991832,25.48770225000001,83.27647982338667,0.9280306730212704,328114.0,534333.0,493174.0,843727.5042979434,99322.51531197004,3086147729.6531544
2023-07-06 00:00:00,30774.87,19418381.25,595872447037.5,85616303.83739999,9.183333333333334,390233669.4978951,50646206431058.0,27990140.90991832,25.48770225000001,83.27647982338667,0.9280306730212704,328114.0,709055.0,493174.0,843727.5042979434,99322.51531197004,3086147729.6531544
2023-07-07 00:00:00,30774.87,19418381.25,595872447037.5,85616303.83739999,9.183333333333334,390233669.4978951,50646206431058.0,34013005.20105904,19.24955069,61.01753619478507,0.9280306730212704,556014.0,709055.0,493174.0,843727.5042979434,99322.51531197004,3086147729.6531544
2023-07-07 03:38:39,30774.87,19422062.5,585458652000.0,85616303.83739999,9.183333333333334,390233669.4978951,50646206431058.0,34013005.20105904,19.24955069,61.01753619478507,0.9280306730212704,556014.0,709055.0,493174.0,843727.5042979434,99322.51531197004,3086147729.6531544
2023-07-08 00:00:00,30774.87,19422062.5,585458652000.0,85616303.83739999,9.183333333333334,390233669.4978951,50646206431058.0,34013005.20105904,19.24955069,61.01753619478507,1.9712890971354249,556014.0,709055.0,493174.0,843727.5042979434,57181.35656338002,1730543820.382496
